valid_tp_step,step,valid_tn_step,valid_fn_step,valid_fp_step,valid_WAcc,epoch,valid_tp_epoch,valid_fp_epoch,valid_F1,valid_tn_epoch,valid_fn_epoch,valid_Loss
171.0,978,7294.0,2.0,4149.0,,,,,,,,
143.0,979,7296.0,0.0,4177.0,,,,,,,,
145.0,980,7296.0,0.0,4175.0,,,,,,,,
157.0,981,7295.0,1.0,4163.0,,,,,,,,
159.0,982,7296.0,0.0,4161.0,,,,,,,,
179.0,983,7295.0,1.0,4141.0,,,,,,,,
164.0,984,7295.0,1.0,4156.0,,,,,,,,
173.0,985,7295.0,1.0,4147.0,,,,,,,,
151.0,986,7296.0,0.0,4169.0,,,,,,,,
158.0,987,7296.0,0.0,4162.0,,,,,,,,
158.0,988,7294.0,2.0,4162.0,,,,,,,,
137.0,989,7296.0,0.0,4183.0,,,,,,,,
178.0,990,7296.0,0.0,4142.0,,,,,,,,
163.0,991,7296.0,0.0,4157.0,,,,,,,,
168.0,992,7295.0,1.0,4152.0,,,,,,,,
159.0,993,7295.0,1.0,4161.0,,,,,,,,
143.0,994,7295.0,1.0,4177.0,,,,,,,,
138.0,995,7296.0,0.0,4182.0,,,,,,,,
169.0,996,7296.0,0.0,4151.0,,,,,,,,
156.0,997,7296.0,0.0,4164.0,,,,,,,,
152.0,998,7296.0,0.0,4168.0,,,,,,,,
148.0,999,7296.0,0.0,4172.0,,,,,,,,
184.0,1000,7295.0,1.0,4136.0,,,,,,,,
139.0,1001,7296.0,0.0,4181.0,,,,,,,,
163.0,1002,7295.0,1.0,4157.0,,,,,,,,
163.0,1003,7295.0,1.0,4157.0,,,,,,,,
136.0,1004,7294.0,2.0,4184.0,,,,,,,,
152.0,1005,7296.0,0.0,4168.0,,,,,,,,
155.0,1006,7296.0,0.0,4165.0,,,,,,,,
154.0,1007,7296.0,0.0,4166.0,,,,,,,,
158.0,1008,7296.0,0.0,4162.0,,,,,,,,
191.0,1009,7296.0,0.0,4129.0,,,,,,,,
164.0,1010,7294.0,2.0,4156.0,,,,,,,,
144.0,1011,7295.0,1.0,4176.0,,,,,,,,
153.0,1012,7294.0,2.0,4167.0,,,,,,,,
162.0,1013,7295.0,1.0,4158.0,,,,,,,,
140.0,1014,7296.0,0.0,4180.0,,,,,,,,
134.0,1015,7296.0,0.0,4186.0,,,,,,,,
150.0,1016,7296.0,0.0,4170.0,,,,,,,,
148.0,1017,7296.0,0.0,4172.0,,,,,,,,
175.0,1018,7294.0,2.0,4145.0,,,,,,,,
172.0,1019,7295.0,1.0,4148.0,,,,,,,,
160.0,1020,7296.0,0.0,4160.0,,,,,,,,
129.0,1021,7296.0,0.0,4191.0,,,,,,,,
175.0,1022,7295.0,1.0,4145.0,,,,,,,,
139.0,1023,7294.0,2.0,4181.0,,,,,,,,
152.0,1024,7296.0,0.0,4168.0,,,,,,,,
169.0,1025,7296.0,0.0,4151.0,,,,,,,,
156.0,1026,7294.0,2.0,4164.0,,,,,,,,
156.0,1027,7296.0,0.0,4164.0,,,,,,,,
145.0,1028,7296.0,0.0,4175.0,,,,,,,,
155.0,1029,7296.0,0.0,4165.0,,,,,,,,
165.0,1030,7295.0,1.0,4155.0,,,,,,,,
158.0,1031,7296.0,0.0,4162.0,,,,,,,,
138.0,1032,7295.0,1.0,4182.0,,,,,,,,
150.0,1033,7296.0,0.0,4170.0,,,,,,,,
142.0,1034,7296.0,0.0,4178.0,,,,,,,,
138.0,1035,7295.0,1.0,4182.0,,,,,,,,
149.0,1036,7296.0,0.0,4171.0,,,,,,,,
149.0,1037,7296.0,0.0,4171.0,,,,,,,,
152.0,1038,7295.0,1.0,4168.0,,,,,,,,
153.0,1039,7296.0,0.0,4167.0,,,,,,,,
136.0,1040,7295.0,1.0,4184.0,,,,,,,,
175.0,1041,7295.0,1.0,4145.0,,,,,,,,
130.0,1042,7296.0,0.0,4190.0,,,,,,,,
160.0,1043,7296.0,0.0,4160.0,,,,,,,,
182.0,1044,7292.0,4.0,4138.0,,,,,,,,
164.0,1045,7296.0,0.0,4156.0,,,,,,,,
141.0,1046,7296.0,0.0,4179.0,,,,,,,,
137.0,1047,7295.0,1.0,4183.0,,,,,,,,
152.0,1048,7296.0,0.0,4168.0,,,,,,,,
150.0,1049,7296.0,0.0,4170.0,,,,,,,,
168.0,1050,7295.0,1.0,4152.0,,,,,,,,
163.0,1051,7294.0,2.0,4157.0,,,,,,,,
150.0,1052,7296.0,0.0,4170.0,,,,,,,,
137.0,1053,7293.0,3.0,4183.0,,,,,,,,
165.0,1054,7295.0,1.0,4155.0,,,,,,,,
162.0,1055,7296.0,0.0,4158.0,,,,,,,,
158.0,1056,7295.0,1.0,4162.0,,,,,,,,
135.0,1057,7296.0,0.0,4185.0,,,,,,,,
156.0,1058,7296.0,0.0,4164.0,,,,,,,,
167.0,1059,7296.0,0.0,4153.0,,,,,,,,
146.0,1060,7295.0,1.0,4174.0,,,,,,,,
142.0,1061,7296.0,0.0,4178.0,,,,,,,,
158.0,1062,7296.0,0.0,4162.0,,,,,,,,
150.0,1063,7296.0,0.0,4170.0,,,,,,,,
169.0,1064,7296.0,0.0,4151.0,,,,,,,,
168.0,1065,7295.0,1.0,4152.0,,,,,,,,
165.0,1066,7295.0,1.0,4155.0,,,,,,,,
162.0,1067,7296.0,0.0,4158.0,,,,,,,,
161.0,1068,7296.0,0.0,4159.0,,,,,,,,
165.0,1069,7296.0,0.0,4155.0,,,,,,,,
130.0,1070,7296.0,0.0,4190.0,,,,,,,,
148.0,1071,7295.0,1.0,4172.0,,,,,,,,
155.0,1072,7295.0,1.0,4165.0,,,,,,,,
160.0,1073,7296.0,0.0,4160.0,,,,,,,,
155.0,1074,7296.0,0.0,4165.0,,,,,,,,
161.0,1075,7296.0,0.0,4159.0,,,,,,,,
152.0,1076,7296.0,0.0,4168.0,,,,,,,,
153.0,1077,7296.0,0.0,4167.0,,,,,,,,
151.0,1078,7296.0,0.0,4169.0,,,,,,,,
157.0,1079,7294.0,2.0,4163.0,,,,,,,,
166.0,1080,7296.0,0.0,4154.0,,,,,,,,
154.0,1081,7295.0,1.0,4166.0,,,,,,,,
155.0,1082,7296.0,0.0,4165.0,,,,,,,,
174.0,1083,7296.0,0.0,4146.0,,,,,,,,
153.0,1084,7296.0,0.0,4167.0,,,,,,,,
154.0,1085,7296.0,0.0,4166.0,,,,,,,,
153.0,1086,7295.0,1.0,4167.0,,,,,,,,
153.0,1087,7295.0,1.0,4167.0,,,,,,,,
170.0,1088,7296.0,0.0,4150.0,,,,,,,,
177.0,1089,7295.0,1.0,4143.0,,,,,,,,
158.0,1090,7296.0,0.0,4162.0,,,,,,,,
156.0,1091,7296.0,0.0,4164.0,,,,,,,,
168.0,1092,7294.0,2.0,4152.0,,,,,,,,
142.0,1093,7296.0,0.0,4178.0,,,,,,,,
158.0,1094,7296.0,0.0,4162.0,,,,,,,,
161.0,1095,7295.0,1.0,4159.0,,,,,,,,
149.0,1096,7296.0,0.0,4171.0,,,,,,,,
159.0,1097,7296.0,0.0,4161.0,,,,,,,,
168.0,1098,7296.0,0.0,4152.0,,,,,,,,
147.0,1099,7296.0,0.0,4173.0,,,,,,,,
119.0,1100,7295.0,1.0,4201.0,,,,,,,,
177.0,1101,7296.0,0.0,4143.0,,,,,,,,
164.0,1102,7296.0,0.0,4156.0,,,,,,,,
168.0,1103,7296.0,0.0,4152.0,,,,,,,,
147.0,1104,7296.0,0.0,4173.0,,,,,,,,
153.0,1105,7294.0,2.0,4167.0,,,,,,,,
135.0,1106,7296.0,0.0,4185.0,,,,,,,,
130.0,1107,7296.0,0.0,4190.0,,,,,,,,
151.0,1108,7295.0,1.0,4169.0,,,,,,,,
146.0,1109,7296.0,0.0,4174.0,,,,,,,,
159.0,1110,7295.0,1.0,4161.0,,,,,,,,
157.0,1111,7296.0,0.0,4163.0,,,,,,,,
144.0,1112,7296.0,0.0,4176.0,,,,,,,,
149.0,1113,7295.0,1.0,4171.0,,,,,,,,
142.0,1114,7296.0,0.0,4178.0,,,,,,,,
174.0,1115,7294.0,2.0,4146.0,,,,,,,,
172.0,1116,7296.0,0.0,4148.0,,,,,,,,
151.0,1117,7295.0,1.0,4169.0,,,,,,,,
161.0,1118,7295.0,1.0,4159.0,,,,,,,,
134.0,1119,7295.0,1.0,4186.0,,,,,,,,
162.0,1120,7296.0,0.0,4158.0,,,,,,,,
153.0,1121,7295.0,1.0,4167.0,,,,,,,,
144.0,1122,7294.0,2.0,4176.0,,,,,,,,
147.0,1123,7296.0,0.0,4173.0,,,,,,,,
181.0,1124,7296.0,0.0,4139.0,,,,,,,,
165.0,1125,7296.0,0.0,4155.0,,,,,,,,
155.0,1126,7296.0,0.0,4165.0,,,,,,,,
137.0,1127,7296.0,0.0,4183.0,,,,,,,,
148.0,1128,7296.0,0.0,4172.0,,,,,,,,
151.0,1129,7296.0,0.0,4169.0,,,,,,,,
160.0,1130,7296.0,0.0,4160.0,,,,,,,,
151.0,1131,7296.0,0.0,4169.0,,,,,,,,
151.0,1132,7295.0,1.0,4169.0,,,,,,,,
145.0,1133,7296.0,0.0,4175.0,,,,,,,,
154.0,1134,7294.0,2.0,4166.0,,,,,,,,
161.0,1135,7296.0,0.0,4159.0,,,,,,,,
180.0,1136,7295.0,1.0,4140.0,,,,,,,,
147.0,1137,7295.0,1.0,4173.0,,,,,,,,
138.0,1138,7292.0,4.0,4182.0,,,,,,,,
142.0,1139,7294.0,2.0,4178.0,,,,,,,,
147.0,1140,7295.0,1.0,4173.0,,,,,,,,
167.0,1141,7295.0,1.0,4153.0,,,,,,,,
153.0,1142,7296.0,0.0,4167.0,,,,,,,,
165.0,1143,7296.0,0.0,4155.0,,,,,,,,
159.0,1144,7294.0,2.0,4161.0,,,,,,,,
179.0,1145,7294.0,2.0,4141.0,,,,,,,,
167.0,1146,7296.0,0.0,4153.0,,,,,,,,
126.0,1147,7296.0,0.0,4194.0,,,,,,,,
167.0,1148,7296.0,0.0,4153.0,,,,,,,,
134.0,1149,7296.0,0.0,4186.0,,,,,,,,
171.0,1150,7295.0,1.0,4149.0,,,,,,,,
145.0,1151,7296.0,0.0,4175.0,,,,,,,,
172.0,1152,7296.0,0.0,4148.0,,,,,,,,
138.0,1153,7296.0,0.0,4182.0,,,,,,,,
137.0,1154,7296.0,0.0,4183.0,,,,,,,,
136.0,1155,7296.0,0.0,4184.0,,,,,,,,
170.0,1156,7295.0,1.0,4150.0,,,,,,,,
133.0,1157,7296.0,0.0,4187.0,,,,,,,,
144.0,1158,7295.0,1.0,4176.0,,,,,,,,
151.0,1159,7296.0,0.0,4169.0,,,,,,,,
179.0,1160,7294.0,2.0,4141.0,,,,,,,,
157.0,1161,7296.0,0.0,4163.0,,,,,,,,
137.0,1162,7296.0,0.0,4183.0,,,,,,,,
145.0,1163,7296.0,0.0,4175.0,,,,,,,,
188.0,1164,7295.0,1.0,4132.0,,,,,,,,
123.0,1165,7296.0,0.0,4197.0,,,,,,,,
156.0,1166,7296.0,0.0,4164.0,,,,,,,,
164.0,1167,7296.0,0.0,4156.0,,,,,,,,
142.0,1168,7296.0,0.0,4178.0,,,,,,,,
140.0,1169,7296.0,0.0,4180.0,,,,,,,,
167.0,1170,7296.0,0.0,4153.0,,,,,,,,
154.0,1171,7296.0,0.0,4166.0,,,,,,,,
157.0,1172,7296.0,0.0,4163.0,,,,,,,,
141.0,1173,7295.0,1.0,4179.0,,,,,,,,
137.0,1174,7296.0,0.0,4183.0,,,,,,,,
190.0,1175,7296.0,0.0,4130.0,,,,,,,,
165.0,1176,7296.0,0.0,4155.0,,,,,,,,
164.0,1177,7296.0,0.0,4156.0,,,,,,,,
159.0,1178,7296.0,0.0,4161.0,,,,,,,,
159.0,1179,7296.0,0.0,4161.0,,,,,,,,
148.0,1180,7296.0,0.0,4172.0,,,,,,,,
156.0,1181,7295.0,1.0,4164.0,,,,,,,,
152.0,1182,7295.0,1.0,4168.0,,,,,,,,
129.0,1183,7296.0,0.0,4191.0,,,,,,,,
141.0,1184,7295.0,1.0,4179.0,,,,,,,,
156.0,1185,7295.0,1.0,4164.0,,,,,,,,
141.0,1186,7296.0,0.0,4179.0,,,,,,,,
146.0,1187,7296.0,0.0,4174.0,,,,,,,,
154.0,1188,7296.0,0.0,4166.0,,,,,,,,
131.0,1189,7295.0,1.0,4189.0,,,,,,,,
152.0,1190,7296.0,0.0,4168.0,,,,,,,,
139.0,1191,7296.0,0.0,4181.0,,,,,,,,
146.0,1192,7295.0,1.0,4174.0,,,,,,,,
179.0,1193,7295.0,1.0,4141.0,,,,,,,,
153.0,1194,7296.0,0.0,4167.0,,,,,,,,
142.0,1195,7296.0,0.0,4178.0,,,,,,,,
176.0,1196,7294.0,2.0,4144.0,,,,,,,,
167.0,1197,7295.0,1.0,4153.0,,,,,,,,
161.0,1198,7295.0,1.0,4159.0,,,,,,,,
149.0,1199,7296.0,0.0,4171.0,,,,,,,,
166.0,1200,7295.0,1.0,4154.0,,,,,,,,
156.0,1201,7296.0,0.0,4164.0,,,,,,,,
179.0,1202,7296.0,0.0,4141.0,,,,,,,,
148.0,1203,7295.0,1.0,4172.0,,,,,,,,
178.0,1204,7296.0,0.0,4142.0,,,,,,,,
163.0,1205,7296.0,0.0,4157.0,,,,,,,,
127.0,1206,7296.0,0.0,4193.0,,,,,,,,
146.0,1207,7296.0,0.0,4174.0,,,,,,,,
159.0,1208,7295.0,1.0,4161.0,,,,,,,,
152.0,1209,7294.0,2.0,4168.0,,,,,,,,
147.0,1210,7296.0,0.0,4173.0,,,,,,,,
159.0,1211,7296.0,0.0,4161.0,,,,,,,,
121.0,1212,7296.0,0.0,4199.0,,,,,,,,
144.0,1213,7296.0,0.0,4176.0,,,,,,,,
169.0,1214,7296.0,0.0,4151.0,,,,,,,,
151.0,1215,7296.0,0.0,4169.0,,,,,,,,
164.0,1216,7296.0,0.0,4156.0,,,,,,,,
182.0,1217,7296.0,0.0,4138.0,,,,,,,,
164.0,1218,7296.0,0.0,4156.0,,,,,,,,
166.0,1219,7296.0,0.0,4154.0,,,,,,,,
151.0,1220,7296.0,0.0,4169.0,,,,,,,,
150.0,1221,7296.0,0.0,4170.0,,,,,,,,
150.0,1222,7296.0,0.0,4170.0,,,,,,,,
146.0,1223,7296.0,0.0,4174.0,,,,,,,,
137.0,1224,7296.0,0.0,4183.0,,,,,,,,
145.0,1225,7296.0,0.0,4175.0,,,,,,,,
172.0,1226,7295.0,1.0,4148.0,,,,,,,,
153.0,1227,7296.0,0.0,4167.0,,,,,,,,
156.0,1228,7293.0,3.0,4164.0,,,,,,,,
162.0,1229,7295.0,1.0,4158.0,,,,,,,,
143.0,1230,7295.0,1.0,4177.0,,,,,,,,
167.0,1231,7296.0,0.0,4153.0,,,,,,,,
162.0,1232,7295.0,1.0,4158.0,,,,,,,,
148.0,1233,7296.0,0.0,4172.0,,,,,,,,
133.0,1234,7296.0,0.0,4187.0,,,,,,,,
144.0,1235,7296.0,0.0,4176.0,,,,,,,,
142.0,1236,7296.0,0.0,4178.0,,,,,,,,
178.0,1237,7294.0,2.0,4142.0,,,,,,,,
156.0,1238,7296.0,0.0,4164.0,,,,,,,,
180.0,1239,7295.0,1.0,4140.0,,,,,,,,
147.0,1240,7296.0,0.0,4173.0,,,,,,,,
167.0,1241,7296.0,0.0,4153.0,,,,,,,,
165.0,1242,7296.0,0.0,4155.0,,,,,,,,
190.0,1243,7296.0,0.0,4130.0,,,,,,,,
177.0,1244,7296.0,0.0,4143.0,,,,,,,,
172.0,1245,7296.0,0.0,4148.0,,,,,,,,
165.0,1246,7296.0,0.0,4155.0,,,,,,,,
156.0,1247,7296.0,0.0,4164.0,,,,,,,,
169.0,1248,7296.0,0.0,4151.0,,,,,,,,
156.0,1249,7296.0,0.0,4164.0,,,,,,,,
154.0,1250,7295.0,1.0,4166.0,,,,,,,,
172.0,1251,7296.0,0.0,4148.0,,,,,,,,
153.0,1252,7296.0,0.0,4167.0,,,,,,,,
148.0,1253,7296.0,0.0,4172.0,,,,,,,,
147.0,1254,7296.0,0.0,4173.0,,,,,,,,
170.0,1255,7296.0,0.0,4150.0,,,,,,,,
148.0,1256,7295.0,1.0,4172.0,,,,,,,,
176.0,1257,7296.0,0.0,4144.0,,,,,,,,
156.0,1258,7296.0,0.0,4164.0,,,,,,,,
140.0,1259,7294.0,2.0,4180.0,,,,,,,,
135.0,1260,7296.0,0.0,4185.0,,,,,,,,
141.0,1261,7296.0,0.0,4179.0,,,,,,,,
177.0,1262,7295.0,1.0,4143.0,,,,,,,,
149.0,1263,7296.0,0.0,4171.0,,,,,,,,
166.0,1264,7296.0,0.0,4154.0,,,,,,,,
149.0,1265,7295.0,1.0,4171.0,,,,,,,,
151.0,1266,7296.0,0.0,4169.0,,,,,,,,
162.0,1267,7296.0,0.0,4158.0,,,,,,,,
128.0,1268,7296.0,0.0,4192.0,,,,,,,,
139.0,1269,7296.0,0.0,4181.0,,,,,,,,
171.0,1270,7296.0,0.0,4149.0,,,,,,,,
165.0,1271,7296.0,0.0,4155.0,,,,,,,,
174.0,1272,7295.0,1.0,4146.0,,,,,,,,
144.0,1273,7295.0,1.0,4176.0,,,,,,,,
185.0,1274,7296.0,0.0,4135.0,,,,,,,,
148.0,1275,7295.0,1.0,4172.0,,,,,,,,
151.0,1276,7296.0,0.0,4169.0,,,,,,,,
140.0,1277,7295.0,1.0,4180.0,,,,,,,,
147.0,1278,7296.0,0.0,4173.0,,,,,,,,
156.0,1279,7296.0,0.0,4164.0,,,,,,,,
154.0,1280,7296.0,0.0,4166.0,,,,,,,,
180.0,1281,7295.0,1.0,4140.0,,,,,,,,
149.0,1282,7296.0,0.0,4171.0,,,,,,,,
146.0,1283,7296.0,0.0,4174.0,,,,,,,,
158.0,1284,7296.0,0.0,4162.0,,,,,,,,
160.0,1285,7296.0,0.0,4160.0,,,,,,,,
149.0,1286,7295.0,1.0,4171.0,,,,,,,,
145.0,1287,7296.0,0.0,4175.0,,,,,,,,
152.0,1288,7296.0,0.0,4168.0,,,,,,,,
158.0,1289,7295.0,1.0,4162.0,,,,,,,,
120.0,1290,7296.0,0.0,4200.0,,,,,,,,
148.0,1291,7296.0,0.0,4172.0,,,,,,,,
141.0,1292,7295.0,1.0,4179.0,,,,,,,,
132.0,1293,7296.0,0.0,4188.0,,,,,,,,
172.0,1294,7296.0,0.0,4148.0,,,,,,,,
152.0,1295,7295.0,1.0,4168.0,,,,,,,,
152.0,1296,7296.0,0.0,4168.0,,,,,,,,
156.0,1297,7295.0,1.0,4164.0,,,,,,,,
155.0,1298,7295.0,1.0,4165.0,,,,,,,,
138.0,1299,7296.0,0.0,4182.0,,,,,,,,
135.0,1300,7295.0,1.0,4185.0,,,,,,,,
163.0,1301,7295.0,1.0,4157.0,,,,,,,,
159.0,1302,7295.0,1.0,4161.0,,,,,,,,
138.0,1303,7296.0,0.0,4182.0,,,,,,,,
141.0,1304,7296.0,0.0,4179.0,,,,,,,,
157.0,1305,7296.0,0.0,4163.0,,,,,,,,
151.0,1306,7295.0,1.0,4169.0,,,,,,,,
128.0,1307,7296.0,0.0,4192.0,,,,,,,,
143.0,1308,7296.0,0.0,4177.0,,,,,,,,
157.0,1309,7296.0,0.0,4163.0,,,,,,,,
152.0,1310,7296.0,0.0,4168.0,,,,,,,,
158.0,1311,7296.0,0.0,4162.0,,,,,,,,
170.0,1312,7295.0,1.0,4150.0,,,,,,,,
151.0,1313,7296.0,0.0,4169.0,,,,,,,,
170.0,1314,7296.0,0.0,4150.0,,,,,,,,
183.0,1315,7296.0,0.0,4137.0,,,,,,,,
133.0,1316,7294.0,2.0,4187.0,,,,,,,,
155.0,1317,7295.0,1.0,4165.0,,,,,,,,
159.0,1318,7294.0,2.0,4161.0,,,,,,,,
154.0,1319,7296.0,0.0,4166.0,,,,,,,,
148.0,1320,7296.0,0.0,4172.0,,,,,,,,
162.0,1321,7296.0,0.0,4158.0,,,,,,,,
147.0,1322,7295.0,1.0,4173.0,,,,,,,,
159.0,1323,7294.0,2.0,4161.0,,,,,,,,
153.0,1324,7296.0,0.0,4167.0,,,,,,,,
147.0,1325,7296.0,0.0,4173.0,,,,,,,,
157.0,1326,7296.0,0.0,4163.0,,,,,,,,
139.0,1327,7296.0,0.0,4181.0,,,,,,,,
155.0,1328,7296.0,0.0,4165.0,,,,,,,,
178.0,1329,7296.0,0.0,4142.0,,,,,,,,
154.0,1330,7294.0,2.0,4166.0,,,,,,,,
149.0,1331,7295.0,1.0,4171.0,,,,,,,,
161.0,1332,7296.0,0.0,4159.0,,,,,,,,
131.0,1333,7296.0,0.0,4189.0,,,,,,,,
139.0,1334,7296.0,0.0,4181.0,,,,,,,,
158.0,1335,7295.0,1.0,4162.0,,,,,,,,
144.0,1336,7295.0,1.0,4176.0,,,,,,,,
158.0,1337,7296.0,0.0,4162.0,,,,,,,,
166.0,1338,7295.0,1.0,4154.0,,,,,,,,
141.0,1339,7295.0,1.0,4179.0,,,,,,,,
153.0,1340,7295.0,1.0,4167.0,,,,,,,,
184.0,1341,7295.0,1.0,4136.0,,,,,,,,
159.0,1342,7296.0,0.0,4161.0,,,,,,,,
148.0,1343,7295.0,1.0,4172.0,,,,,,,,
162.0,1344,7296.0,0.0,4158.0,,,,,,,,
164.0,1345,7295.0,1.0,4156.0,,,,,,,,
192.0,1346,7296.0,0.0,4128.0,,,,,,,,
165.0,1347,7295.0,1.0,4155.0,,,,,,,,
157.0,1348,7296.0,0.0,4163.0,,,,,,,,
138.0,1349,7295.0,1.0,4182.0,,,,,,,,
145.0,1350,7295.0,1.0,4175.0,,,,,,,,
162.0,1351,7296.0,0.0,4158.0,,,,,,,,
156.0,1352,7296.0,0.0,4164.0,,,,,,,,
138.0,1353,7296.0,0.0,4182.0,,,,,,,,
153.0,1354,7295.0,1.0,4167.0,,,,,,,,
153.0,1355,7296.0,0.0,4167.0,,,,,,,,
144.0,1356,7296.0,0.0,4176.0,,,,,,,,
179.0,1357,7296.0,0.0,4141.0,,,,,,,,
140.0,1358,7296.0,0.0,4180.0,,,,,,,,
147.0,1359,7296.0,0.0,4173.0,,,,,,,,
141.0,1360,7296.0,0.0,4179.0,,,,,,,,
146.0,1361,7295.0,1.0,4174.0,,,,,,,,
170.0,1362,7295.0,1.0,4150.0,,,,,,,,
130.0,1363,7296.0,0.0,4190.0,,,,,,,,
145.0,1364,7296.0,0.0,4175.0,,,,,,,,
175.0,1365,7295.0,1.0,4145.0,,,,,,,,
146.0,1366,7296.0,0.0,4174.0,,,,,,,,
159.0,1367,7296.0,0.0,4161.0,,,,,,,,
185.0,1368,7295.0,1.0,4135.0,,,,,,,,
185.0,1369,7296.0,0.0,4135.0,,,,,,,,
148.0,1370,7296.0,0.0,4172.0,,,,,,,,
156.0,1371,7296.0,0.0,4164.0,,,,,,,,
166.0,1372,7296.0,0.0,4154.0,,,,,,,,
145.0,1373,7296.0,0.0,4175.0,,,,,,,,
150.0,1374,7294.0,2.0,4170.0,,,,,,,,
172.0,1375,7296.0,0.0,4148.0,,,,,,,,
169.0,1376,7296.0,0.0,4151.0,,,,,,,,
165.0,1377,7295.0,1.0,4155.0,,,,,,,,
151.0,1378,7296.0,0.0,4169.0,,,,,,,,
151.0,1379,7296.0,0.0,4169.0,,,,,,,,
154.0,1380,7295.0,1.0,4166.0,,,,,,,,
149.0,1381,7295.0,1.0,4171.0,,,,,,,,
171.0,1382,7295.0,1.0,4149.0,,,,,,,,
156.0,1383,7296.0,0.0,4164.0,,,,,,,,
155.0,1384,7296.0,0.0,4165.0,,,,,,,,
159.0,1385,7294.0,2.0,4161.0,,,,,,,,
145.0,1386,7296.0,0.0,4175.0,,,,,,,,
153.0,1387,7296.0,0.0,4167.0,,,,,,,,
142.0,1388,7296.0,0.0,4178.0,,,,,,,,
156.0,1389,7296.0,0.0,4164.0,,,,,,,,
156.0,1390,7295.0,1.0,4164.0,,,,,,,,
169.0,1391,7296.0,0.0,4151.0,,,,,,,,
141.0,1392,7295.0,1.0,4179.0,,,,,,,,
136.0,1393,7296.0,0.0,4184.0,,,,,,,,
152.0,1394,7296.0,0.0,4168.0,,,,,,,,
145.0,1395,7296.0,0.0,4175.0,,,,,,,,
180.0,1396,7296.0,0.0,4140.0,,,,,,,,
147.0,1397,7296.0,0.0,4173.0,,,,,,,,
172.0,1398,7295.0,1.0,4148.0,,,,,,,,
175.0,1399,7296.0,0.0,4145.0,,,,,,,,
131.0,1400,7296.0,0.0,4189.0,,,,,,,,
147.0,1401,7296.0,0.0,4173.0,,,,,,,,
166.0,1402,7296.0,0.0,4154.0,,,,,,,,
136.0,1403,7296.0,0.0,4184.0,,,,,,,,
155.0,1404,7296.0,0.0,4165.0,,,,,,,,
155.0,1405,7296.0,0.0,4165.0,,,,,,,,
155.0,1406,7296.0,0.0,4165.0,,,,,,,,
144.0,1407,7296.0,0.0,4176.0,,,,,,,,
159.0,1408,7296.0,0.0,4161.0,,,,,,,,
156.0,1409,7296.0,0.0,4164.0,,,,,,,,
154.0,1410,7295.0,1.0,4166.0,,,,,,,,
152.0,1411,7296.0,0.0,4168.0,,,,,,,,
172.0,1412,7296.0,0.0,4148.0,,,,,,,,
168.0,1413,7296.0,0.0,4152.0,,,,,,,,
153.0,1414,7296.0,0.0,4167.0,,,,,,,,
168.0,1415,7296.0,0.0,4152.0,,,,,,,,
163.0,1416,7296.0,0.0,4157.0,,,,,,,,
146.0,1417,7295.0,1.0,4174.0,,,,,,,,
153.0,1418,7295.0,1.0,4167.0,,,,,,,,
184.0,1419,7296.0,0.0,4136.0,,,,,,,,
136.0,1420,7296.0,0.0,4184.0,,,,,,,,
159.0,1421,7296.0,0.0,4161.0,,,,,,,,
168.0,1422,7295.0,1.0,4152.0,,,,,,,,
158.0,1423,7296.0,0.0,4162.0,,,,,,,,
141.0,1424,7296.0,0.0,4179.0,,,,,,,,
166.0,1425,7296.0,0.0,4154.0,,,,,,,,
146.0,1426,7296.0,0.0,4174.0,,,,,,,,
156.0,1427,7296.0,0.0,4164.0,,,,,,,,
144.0,1428,7296.0,0.0,4176.0,,,,,,,,
152.0,1429,7295.0,1.0,4168.0,,,,,,,,
160.0,1430,7295.0,1.0,4160.0,,,,,,,,
167.0,1431,7296.0,0.0,4153.0,,,,,,,,
155.0,1432,7296.0,0.0,4165.0,,,,,,,,
149.0,1433,7296.0,0.0,4171.0,,,,,,,,
146.0,1434,7296.0,0.0,4174.0,,,,,,,,
190.0,1435,7295.0,1.0,4130.0,,,,,,,,
171.0,1436,7296.0,0.0,4149.0,,,,,,,,
126.0,1437,7296.0,0.0,4194.0,,,,,,,,
136.0,1438,7295.0,1.0,4184.0,,,,,,,,
152.0,1439,7296.0,0.0,4168.0,,,,,,,,
164.0,1440,7294.0,2.0,4156.0,,,,,,,,
168.0,1441,7296.0,0.0,4152.0,,,,,,,,
144.0,1442,7295.0,1.0,4176.0,,,,,,,,
156.0,1443,7296.0,0.0,4164.0,,,,,,,,
163.0,1444,7295.0,1.0,4157.0,,,,,,,,
167.0,1445,7296.0,0.0,4153.0,,,,,,,,
174.0,1446,7296.0,0.0,4146.0,,,,,,,,
163.0,1447,7296.0,0.0,4157.0,,,,,,,,
163.0,1448,7293.0,3.0,4157.0,,,,,,,,
160.0,1449,7296.0,0.0,4160.0,,,,,,,,
165.0,1450,7296.0,0.0,4155.0,,,,,,,,
153.0,1451,7296.0,0.0,4167.0,,,,,,,,
162.0,1452,7296.0,0.0,4158.0,,,,,,,,
153.0,1453,7296.0,0.0,4167.0,,,,,,,,
158.0,1454,7296.0,0.0,4162.0,,,,,,,,
149.0,1455,7295.0,1.0,4171.0,,,,,,,,
137.0,1456,7296.0,0.0,4183.0,,,,,,,,
156.0,1457,7296.0,0.0,4164.0,,,,,,,,
