valid_tn_step,valid_tp_step,valid_fp_step,step,valid_fn_step,valid_F1,valid_Loss,valid_fp_epoch,valid_tp_epoch,valid_tn_epoch,valid_WAcc,epoch,valid_fn_epoch
11477.0,0.0,0.0,1001,139.0,,,,,,,,
11452.0,0.0,0.0,1002,164.0,,,,,,,,
11452.0,0.0,0.0,1003,164.0,,,,,,,,
11478.0,0.0,0.0,1004,138.0,,,,,,,,
11464.0,0.0,0.0,1005,152.0,,,,,,,,
11461.0,0.0,0.0,1006,155.0,,,,,,,,
11462.0,0.0,0.0,1007,154.0,,,,,,,,
11458.0,0.0,0.0,1008,158.0,,,,,,,,
11425.0,0.0,0.0,1009,191.0,,,,,,,,
11450.0,0.0,0.0,1010,166.0,,,,,,,,
11471.0,0.0,0.0,1011,145.0,,,,,,,,
11461.0,0.0,0.0,1012,155.0,,,,,,,,
11453.0,0.0,0.0,1013,163.0,,,,,,,,
11476.0,0.0,0.0,1014,140.0,,,,,,,,
11482.0,0.0,0.0,1015,134.0,,,,,,,,
11466.0,0.0,0.0,1016,150.0,,,,,,,,
11468.0,0.0,0.0,1017,148.0,,,,,,,,
11439.0,0.0,0.0,1018,177.0,,,,,,,,
11443.0,0.0,0.0,1019,173.0,,,,,,,,
11456.0,0.0,0.0,1020,160.0,,,,,,,,
11487.0,0.0,0.0,1021,129.0,,,,,,,,
11440.0,0.0,0.0,1022,176.0,,,,,,,,
11475.0,0.0,0.0,1023,141.0,,,,,,,,
11464.0,0.0,0.0,1024,152.0,,,,,,,,
11447.0,0.0,0.0,1025,169.0,,,,,,,,
11458.0,0.0,0.0,1026,158.0,,,,,,,,
11460.0,0.0,0.0,1027,156.0,,,,,,,,
11471.0,0.0,0.0,1028,145.0,,,,,,,,
11461.0,0.0,0.0,1029,155.0,,,,,,,,
11450.0,0.0,0.0,1030,166.0,,,,,,,,
11458.0,0.0,0.0,1031,158.0,,,,,,,,
11477.0,0.0,0.0,1032,139.0,,,,,,,,
11466.0,0.0,0.0,1033,150.0,,,,,,,,
11474.0,0.0,0.0,1034,142.0,,,,,,,,
11477.0,0.0,0.0,1035,139.0,,,,,,,,
11467.0,0.0,0.0,1036,149.0,,,,,,,,
11467.0,0.0,0.0,1037,149.0,,,,,,,,
11463.0,0.0,0.0,1038,153.0,,,,,,,,
11463.0,0.0,0.0,1039,153.0,,,,,,,,
11479.0,0.0,0.0,1040,137.0,,,,,,,,
11440.0,0.0,0.0,1041,176.0,,,,,,,,
11486.0,0.0,0.0,1042,130.0,,,,,,,,
11456.0,0.0,0.0,1043,160.0,,,,,,,,
11430.0,0.0,0.0,1044,186.0,,,,,,,,
11452.0,0.0,0.0,1045,164.0,,,,,,,,
11475.0,0.0,0.0,1046,141.0,,,,,,,,
11478.0,0.0,0.0,1047,138.0,,,,,,,,
11464.0,0.0,0.0,1048,152.0,,,,,,,,
11466.0,0.0,0.0,1049,150.0,,,,,,,,
11447.0,0.0,0.0,1050,169.0,,,,,,,,
11451.0,0.0,0.0,1051,165.0,,,,,,,,
11466.0,0.0,0.0,1052,150.0,,,,,,,,
11476.0,0.0,0.0,1053,140.0,,,,,,,,
11450.0,0.0,0.0,1054,166.0,,,,,,,,
11454.0,0.0,0.0,1055,162.0,,,,,,,,
11457.0,0.0,0.0,1056,159.0,,,,,,,,
11481.0,0.0,0.0,1057,135.0,,,,,,,,
11460.0,0.0,0.0,1058,156.0,,,,,,,,
11449.0,0.0,0.0,1059,167.0,,,,,,,,
11469.0,0.0,0.0,1060,147.0,,,,,,,,
11474.0,0.0,0.0,1061,142.0,,,,,,,,
11458.0,0.0,0.0,1062,158.0,,,,,,,,
11466.0,0.0,0.0,1063,150.0,,,,,,,,
11447.0,0.0,0.0,1064,169.0,,,,,,,,
11447.0,0.0,0.0,1065,169.0,,,,,,,,
11450.0,0.0,0.0,1066,166.0,,,,,,,,
11454.0,0.0,0.0,1067,162.0,,,,,,,,
11455.0,0.0,0.0,1068,161.0,,,,,,,,
11451.0,0.0,0.0,1069,165.0,,,,,,,,
11486.0,0.0,0.0,1070,130.0,,,,,,,,
11467.0,0.0,0.0,1071,149.0,,,,,,,,
11460.0,0.0,0.0,1072,156.0,,,,,,,,
11456.0,0.0,0.0,1073,160.0,,,,,,,,
11461.0,0.0,0.0,1074,155.0,,,,,,,,
11455.0,0.0,0.0,1075,161.0,,,,,,,,
11464.0,0.0,0.0,1076,152.0,,,,,,,,
11463.0,0.0,0.0,1077,153.0,,,,,,,,
11465.0,0.0,0.0,1078,151.0,,,,,,,,
11457.0,0.0,0.0,1079,159.0,,,,,,,,
11450.0,0.0,0.0,1080,166.0,,,,,,,,
11461.0,0.0,0.0,1081,155.0,,,,,,,,
11461.0,0.0,0.0,1082,155.0,,,,,,,,
11442.0,0.0,0.0,1083,174.0,,,,,,,,
11463.0,0.0,0.0,1084,153.0,,,,,,,,
11462.0,0.0,0.0,1085,154.0,,,,,,,,
11462.0,0.0,0.0,1086,154.0,,,,,,,,
11462.0,0.0,0.0,1087,154.0,,,,,,,,
11446.0,0.0,0.0,1088,170.0,,,,,,,,
11438.0,0.0,0.0,1089,178.0,,,,,,,,
11458.0,0.0,0.0,1090,158.0,,,,,,,,
11460.0,0.0,0.0,1091,156.0,,,,,,,,
11446.0,0.0,0.0,1092,170.0,,,,,,,,
11474.0,0.0,0.0,1093,142.0,,,,,,,,
11458.0,0.0,0.0,1094,158.0,,,,,,,,
11454.0,0.0,0.0,1095,162.0,,,,,,,,
11467.0,0.0,0.0,1096,149.0,,,,,,,,
11457.0,0.0,0.0,1097,159.0,,,,,,,,
11448.0,0.0,0.0,1098,168.0,,,,,,,,
11469.0,0.0,0.0,1099,147.0,,,,,,,,
11496.0,0.0,0.0,1100,120.0,,,,,,,,
11439.0,0.0,0.0,1101,177.0,,,,,,,,
11452.0,0.0,0.0,1102,164.0,,,,,,,,
11448.0,0.0,0.0,1103,168.0,,,,,,,,
11469.0,0.0,0.0,1104,147.0,,,,,,,,
11461.0,0.0,0.0,1105,155.0,,,,,,,,
11481.0,0.0,0.0,1106,135.0,,,,,,,,
11486.0,0.0,0.0,1107,130.0,,,,,,,,
11464.0,0.0,0.0,1108,152.0,,,,,,,,
11470.0,0.0,0.0,1109,146.0,,,,,,,,
11456.0,0.0,0.0,1110,160.0,,,,,,,,
11459.0,0.0,0.0,1111,157.0,,,,,,,,
11472.0,0.0,0.0,1112,144.0,,,,,,,,
11466.0,0.0,0.0,1113,150.0,,,,,,,,
11474.0,0.0,0.0,1114,142.0,,,,,,,,
11440.0,0.0,0.0,1115,176.0,,,,,,,,
11444.0,0.0,0.0,1116,172.0,,,,,,,,
11464.0,0.0,0.0,1117,152.0,,,,,,,,
11454.0,0.0,0.0,1118,162.0,,,,,,,,
11481.0,0.0,0.0,1119,135.0,,,,,,,,
11454.0,0.0,0.0,1120,162.0,,,,,,,,
11462.0,0.0,0.0,1121,154.0,,,,,,,,
11470.0,0.0,0.0,1122,146.0,,,,,,,,
11469.0,0.0,0.0,1123,147.0,,,,,,,,
11435.0,0.0,0.0,1124,181.0,,,,,,,,
11451.0,0.0,0.0,1125,165.0,,,,,,,,
11461.0,0.0,0.0,1126,155.0,,,,,,,,
11479.0,0.0,0.0,1127,137.0,,,,,,,,
11468.0,0.0,0.0,1128,148.0,,,,,,,,
11465.0,0.0,0.0,1129,151.0,,,,,,,,
11456.0,0.0,0.0,1130,160.0,,,,,,,,
11465.0,0.0,0.0,1131,151.0,,,,,,,,
11464.0,0.0,0.0,1132,152.0,,,,,,,,
11471.0,0.0,0.0,1133,145.0,,,,,,,,
11460.0,0.0,0.0,1134,156.0,,,,,,,,
11455.0,0.0,0.0,1135,161.0,,,,,,,,
11435.0,0.0,0.0,1136,181.0,,,,,,,,
11468.0,0.0,0.0,1137,148.0,,,,,,,,
11474.0,0.0,0.0,1138,142.0,,,,,,,,
11472.0,0.0,0.0,1139,144.0,,,,,,,,
11468.0,0.0,0.0,1140,148.0,,,,,,,,
11448.0,0.0,0.0,1141,168.0,,,,,,,,
11463.0,0.0,0.0,1142,153.0,,,,,,,,
11451.0,0.0,0.0,1143,165.0,,,,,,,,
11455.0,0.0,0.0,1144,161.0,,,,,,,,
11435.0,0.0,0.0,1145,181.0,,,,,,,,
11449.0,0.0,0.0,1146,167.0,,,,,,,,
11490.0,0.0,0.0,1147,126.0,,,,,,,,
11449.0,0.0,0.0,1148,167.0,,,,,,,,
11482.0,0.0,0.0,1149,134.0,,,,,,,,
11444.0,0.0,0.0,1150,172.0,,,,,,,,
11471.0,0.0,0.0,1151,145.0,,,,,,,,
11444.0,0.0,0.0,1152,172.0,,,,,,,,
11478.0,0.0,0.0,1153,138.0,,,,,,,,
11479.0,0.0,0.0,1154,137.0,,,,,,,,
11480.0,0.0,0.0,1155,136.0,,,,,,,,
11445.0,0.0,0.0,1156,171.0,,,,,,,,
11483.0,0.0,0.0,1157,133.0,,,,,,,,
11471.0,0.0,0.0,1158,145.0,,,,,,,,
11465.0,0.0,0.0,1159,151.0,,,,,,,,
11435.0,0.0,0.0,1160,181.0,,,,,,,,
11459.0,0.0,0.0,1161,157.0,,,,,,,,
11479.0,0.0,0.0,1162,137.0,,,,,,,,
11471.0,0.0,0.0,1163,145.0,,,,,,,,
11427.0,0.0,0.0,1164,189.0,,,,,,,,
11493.0,0.0,0.0,1165,123.0,,,,,,,,
11460.0,0.0,0.0,1166,156.0,,,,,,,,
11452.0,0.0,0.0,1167,164.0,,,,,,,,
11474.0,0.0,0.0,1168,142.0,,,,,,,,
11476.0,0.0,0.0,1169,140.0,,,,,,,,
11449.0,0.0,0.0,1170,167.0,,,,,,,,
11462.0,0.0,0.0,1171,154.0,,,,,,,,
11459.0,0.0,0.0,1172,157.0,,,,,,,,
11474.0,0.0,0.0,1173,142.0,,,,,,,,
11479.0,0.0,0.0,1174,137.0,,,,,,,,
11426.0,0.0,0.0,1175,190.0,,,,,,,,
11451.0,0.0,0.0,1176,165.0,,,,,,,,
11452.0,0.0,0.0,1177,164.0,,,,,,,,
11457.0,0.0,0.0,1178,159.0,,,,,,,,
11457.0,0.0,0.0,1179,159.0,,,,,,,,
11468.0,0.0,0.0,1180,148.0,,,,,,,,
11459.0,0.0,0.0,1181,157.0,,,,,,,,
11463.0,0.0,0.0,1182,153.0,,,,,,,,
11487.0,0.0,0.0,1183,129.0,,,,,,,,
11474.0,0.0,0.0,1184,142.0,,,,,,,,
11459.0,0.0,0.0,1185,157.0,,,,,,,,
11475.0,0.0,0.0,1186,141.0,,,,,,,,
11470.0,0.0,0.0,1187,146.0,,,,,,,,
11462.0,0.0,0.0,1188,154.0,,,,,,,,
11484.0,0.0,0.0,1189,132.0,,,,,,,,
11464.0,0.0,0.0,1190,152.0,,,,,,,,
11477.0,0.0,0.0,1191,139.0,,,,,,,,
11469.0,0.0,0.0,1192,147.0,,,,,,,,
11436.0,0.0,0.0,1193,180.0,,,,,,,,
11463.0,0.0,0.0,1194,153.0,,,,,,,,
11474.0,0.0,0.0,1195,142.0,,,,,,,,
11438.0,0.0,0.0,1196,178.0,,,,,,,,
11448.0,0.0,0.0,1197,168.0,,,,,,,,
11454.0,0.0,0.0,1198,162.0,,,,,,,,
11467.0,0.0,0.0,1199,149.0,,,,,,,,
11449.0,0.0,0.0,1200,167.0,,,,,,,,
11460.0,0.0,0.0,1201,156.0,,,,,,,,
11437.0,0.0,0.0,1202,179.0,,,,,,,,
11467.0,0.0,0.0,1203,149.0,,,,,,,,
11438.0,0.0,0.0,1204,178.0,,,,,,,,
11453.0,0.0,0.0,1205,163.0,,,,,,,,
11489.0,0.0,0.0,1206,127.0,,,,,,,,
11470.0,0.0,0.0,1207,146.0,,,,,,,,
11456.0,0.0,0.0,1208,160.0,,,,,,,,
11462.0,0.0,0.0,1209,154.0,,,,,,,,
11469.0,0.0,0.0,1210,147.0,,,,,,,,
11457.0,0.0,0.0,1211,159.0,,,,,,,,
11495.0,0.0,0.0,1212,121.0,,,,,,,,
11472.0,0.0,0.0,1213,144.0,,,,,,,,
11447.0,0.0,0.0,1214,169.0,,,,,,,,
11465.0,0.0,0.0,1215,151.0,,,,,,,,
11452.0,0.0,0.0,1216,164.0,,,,,,,,
11434.0,0.0,0.0,1217,182.0,,,,,,,,
11452.0,0.0,0.0,1218,164.0,,,,,,,,
11450.0,0.0,0.0,1219,166.0,,,,,,,,
11465.0,0.0,0.0,1220,151.0,,,,,,,,
11466.0,0.0,0.0,1221,150.0,,,,,,,,
11466.0,0.0,0.0,1222,150.0,,,,,,,,
11470.0,0.0,0.0,1223,146.0,,,,,,,,
11479.0,0.0,0.0,1224,137.0,,,,,,,,
11471.0,0.0,0.0,1225,145.0,,,,,,,,
11443.0,0.0,0.0,1226,173.0,,,,,,,,
11463.0,0.0,0.0,1227,153.0,,,,,,,,
11457.0,0.0,0.0,1228,159.0,,,,,,,,
11453.0,0.0,0.0,1229,163.0,,,,,,,,
11472.0,0.0,0.0,1230,144.0,,,,,,,,
11449.0,0.0,0.0,1231,167.0,,,,,,,,
11453.0,0.0,0.0,1232,163.0,,,,,,,,
11468.0,0.0,0.0,1233,148.0,,,,,,,,
11483.0,0.0,0.0,1234,133.0,,,,,,,,
11472.0,0.0,0.0,1235,144.0,,,,,,,,
11474.0,0.0,0.0,1236,142.0,,,,,,,,
11436.0,0.0,0.0,1237,180.0,,,,,,,,
11460.0,0.0,0.0,1238,156.0,,,,,,,,
11435.0,0.0,0.0,1239,181.0,,,,,,,,
11469.0,0.0,0.0,1240,147.0,,,,,,,,
11449.0,0.0,0.0,1241,167.0,,,,,,,,
11451.0,0.0,0.0,1242,165.0,,,,,,,,
11426.0,0.0,0.0,1243,190.0,,,,,,,,
11439.0,0.0,0.0,1244,177.0,,,,,,,,
11444.0,0.0,0.0,1245,172.0,,,,,,,,
11451.0,0.0,0.0,1246,165.0,,,,,,,,
11460.0,0.0,0.0,1247,156.0,,,,,,,,
11447.0,0.0,0.0,1248,169.0,,,,,,,,
11460.0,0.0,0.0,1249,156.0,,,,,,,,
11461.0,0.0,0.0,1250,155.0,,,,,,,,
11444.0,0.0,0.0,1251,172.0,,,,,,,,
11463.0,0.0,0.0,1252,153.0,,,,,,,,
11468.0,0.0,0.0,1253,148.0,,,,,,,,
11469.0,0.0,0.0,1254,147.0,,,,,,,,
11446.0,0.0,0.0,1255,170.0,,,,,,,,
11467.0,0.0,0.0,1256,149.0,,,,,,,,
11440.0,0.0,0.0,1257,176.0,,,,,,,,
11460.0,0.0,0.0,1258,156.0,,,,,,,,
11474.0,0.0,0.0,1259,142.0,,,,,,,,
11481.0,0.0,0.0,1260,135.0,,,,,,,,
11475.0,0.0,0.0,1261,141.0,,,,,,,,
11438.0,0.0,0.0,1262,178.0,,,,,,,,
11467.0,0.0,0.0,1263,149.0,,,,,,,,
11450.0,0.0,0.0,1264,166.0,,,,,,,,
11466.0,0.0,0.0,1265,150.0,,,,,,,,
11465.0,0.0,0.0,1266,151.0,,,,,,,,
11454.0,0.0,0.0,1267,162.0,,,,,,,,
11488.0,0.0,0.0,1268,128.0,,,,,,,,
11477.0,0.0,0.0,1269,139.0,,,,,,,,
11445.0,0.0,0.0,1270,171.0,,,,,,,,
11451.0,0.0,0.0,1271,165.0,,,,,,,,
11441.0,0.0,0.0,1272,175.0,,,,,,,,
11471.0,0.0,0.0,1273,145.0,,,,,,,,
11431.0,0.0,0.0,1274,185.0,,,,,,,,
11467.0,0.0,0.0,1275,149.0,,,,,,,,
11465.0,0.0,0.0,1276,151.0,,,,,,,,
11475.0,0.0,0.0,1277,141.0,,,,,,,,
11469.0,0.0,0.0,1278,147.0,,,,,,,,
11460.0,0.0,0.0,1279,156.0,,,,,,,,
11462.0,0.0,0.0,1280,154.0,,,,,,,,
11435.0,0.0,0.0,1281,181.0,,,,,,,,
11467.0,0.0,0.0,1282,149.0,,,,,,,,
11470.0,0.0,0.0,1283,146.0,,,,,,,,
11458.0,0.0,0.0,1284,158.0,,,,,,,,
11456.0,0.0,0.0,1285,160.0,,,,,,,,
11466.0,0.0,0.0,1286,150.0,,,,,,,,
11471.0,0.0,0.0,1287,145.0,,,,,,,,
11464.0,0.0,0.0,1288,152.0,,,,,,,,
11457.0,0.0,0.0,1289,159.0,,,,,,,,
11496.0,0.0,0.0,1290,120.0,,,,,,,,
11468.0,0.0,0.0,1291,148.0,,,,,,,,
11474.0,0.0,0.0,1292,142.0,,,,,,,,
11484.0,0.0,0.0,1293,132.0,,,,,,,,
11444.0,0.0,0.0,1294,172.0,,,,,,,,
11463.0,0.0,0.0,1295,153.0,,,,,,,,
11464.0,0.0,0.0,1296,152.0,,,,,,,,
11459.0,0.0,0.0,1297,157.0,,,,,,,,
11460.0,0.0,0.0,1298,156.0,,,,,,,,
11478.0,0.0,0.0,1299,138.0,,,,,,,,
11480.0,0.0,0.0,1300,136.0,,,,,,,,
11452.0,0.0,0.0,1301,164.0,,,,,,,,
11456.0,0.0,0.0,1302,160.0,,,,,,,,
11478.0,0.0,0.0,1303,138.0,,,,,,,,
11475.0,0.0,0.0,1304,141.0,,,,,,,,
11459.0,0.0,0.0,1305,157.0,,,,,,,,
11464.0,0.0,0.0,1306,152.0,,,,,,,,
11488.0,0.0,0.0,1307,128.0,,,,,,,,
11473.0,0.0,0.0,1308,143.0,,,,,,,,
11459.0,0.0,0.0,1309,157.0,,,,,,,,
11464.0,0.0,0.0,1310,152.0,,,,,,,,
11458.0,0.0,0.0,1311,158.0,,,,,,,,
11445.0,0.0,0.0,1312,171.0,,,,,,,,
11465.0,0.0,0.0,1313,151.0,,,,,,,,
11446.0,0.0,0.0,1314,170.0,,,,,,,,
11433.0,0.0,0.0,1315,183.0,,,,,,,,
11481.0,0.0,0.0,1316,135.0,,,,,,,,
11460.0,0.0,0.0,1317,156.0,,,,,,,,
11455.0,0.0,0.0,1318,161.0,,,,,,,,
11462.0,0.0,0.0,1319,154.0,,,,,,,,
11468.0,0.0,0.0,1320,148.0,,,,,,,,
11454.0,0.0,0.0,1321,162.0,,,,,,,,
11468.0,0.0,0.0,1322,148.0,,,,,,,,
11455.0,0.0,0.0,1323,161.0,,,,,,,,
11463.0,0.0,0.0,1324,153.0,,,,,,,,
11469.0,0.0,0.0,1325,147.0,,,,,,,,
11459.0,0.0,0.0,1326,157.0,,,,,,,,
11477.0,0.0,0.0,1327,139.0,,,,,,,,
11461.0,0.0,0.0,1328,155.0,,,,,,,,
11438.0,0.0,0.0,1329,178.0,,,,,,,,
11460.0,0.0,0.0,1330,156.0,,,,,,,,
11466.0,0.0,0.0,1331,150.0,,,,,,,,
11455.0,0.0,0.0,1332,161.0,,,,,,,,
11485.0,0.0,0.0,1333,131.0,,,,,,,,
11477.0,0.0,0.0,1334,139.0,,,,,,,,
11457.0,0.0,0.0,1335,159.0,,,,,,,,
11471.0,0.0,0.0,1336,145.0,,,,,,,,
11458.0,0.0,0.0,1337,158.0,,,,,,,,
11449.0,0.0,0.0,1338,167.0,,,,,,,,
11474.0,0.0,0.0,1339,142.0,,,,,,,,
11462.0,0.0,0.0,1340,154.0,,,,,,,,
11431.0,0.0,0.0,1341,185.0,,,,,,,,
11457.0,0.0,0.0,1342,159.0,,,,,,,,
11467.0,0.0,0.0,1343,149.0,,,,,,,,
11454.0,0.0,0.0,1344,162.0,,,,,,,,
11451.0,0.0,0.0,1345,165.0,,,,,,,,
11424.0,0.0,0.0,1346,192.0,,,,,,,,
11450.0,0.0,0.0,1347,166.0,,,,,,,,
11459.0,0.0,0.0,1348,157.0,,,,,,,,
11477.0,0.0,0.0,1349,139.0,,,,,,,,
11470.0,0.0,0.0,1350,146.0,,,,,,,,
11454.0,0.0,0.0,1351,162.0,,,,,,,,
11460.0,0.0,0.0,1352,156.0,,,,,,,,
11478.0,0.0,0.0,1353,138.0,,,,,,,,
11462.0,0.0,0.0,1354,154.0,,,,,,,,
11463.0,0.0,0.0,1355,153.0,,,,,,,,
11472.0,0.0,0.0,1356,144.0,,,,,,,,
11437.0,0.0,0.0,1357,179.0,,,,,,,,
11476.0,0.0,0.0,1358,140.0,,,,,,,,
11469.0,0.0,0.0,1359,147.0,,,,,,,,
11475.0,0.0,0.0,1360,141.0,,,,,,,,
11469.0,0.0,0.0,1361,147.0,,,,,,,,
11445.0,0.0,0.0,1362,171.0,,,,,,,,
11486.0,0.0,0.0,1363,130.0,,,,,,,,
11471.0,0.0,0.0,1364,145.0,,,,,,,,
11440.0,0.0,0.0,1365,176.0,,,,,,,,
11470.0,0.0,0.0,1366,146.0,,,,,,,,
11457.0,0.0,0.0,1367,159.0,,,,,,,,
11430.0,0.0,0.0,1368,186.0,,,,,,,,
11431.0,0.0,0.0,1369,185.0,,,,,,,,
11468.0,0.0,0.0,1370,148.0,,,,,,,,
11460.0,0.0,0.0,1371,156.0,,,,,,,,
11450.0,0.0,0.0,1372,166.0,,,,,,,,
11471.0,0.0,0.0,1373,145.0,,,,,,,,
11464.0,0.0,0.0,1374,152.0,,,,,,,,
11444.0,0.0,0.0,1375,172.0,,,,,,,,
11447.0,0.0,0.0,1376,169.0,,,,,,,,
11450.0,0.0,0.0,1377,166.0,,,,,,,,
11465.0,0.0,0.0,1378,151.0,,,,,,,,
11465.0,0.0,0.0,1379,151.0,,,,,,,,
11461.0,0.0,0.0,1380,155.0,,,,,,,,
11466.0,0.0,0.0,1381,150.0,,,,,,,,
11444.0,0.0,0.0,1382,172.0,,,,,,,,
11460.0,0.0,0.0,1383,156.0,,,,,,,,
11461.0,0.0,0.0,1384,155.0,,,,,,,,
11455.0,0.0,0.0,1385,161.0,,,,,,,,
11471.0,0.0,0.0,1386,145.0,,,,,,,,
11463.0,0.0,0.0,1387,153.0,,,,,,,,
11474.0,0.0,0.0,1388,142.0,,,,,,,,
11460.0,0.0,0.0,1389,156.0,,,,,,,,
11459.0,0.0,0.0,1390,157.0,,,,,,,,
11447.0,0.0,0.0,1391,169.0,,,,,,,,
11474.0,0.0,0.0,1392,142.0,,,,,,,,
11480.0,0.0,0.0,1393,136.0,,,,,,,,
11464.0,0.0,0.0,1394,152.0,,,,,,,,
11471.0,0.0,0.0,1395,145.0,,,,,,,,
11436.0,0.0,0.0,1396,180.0,,,,,,,,
11469.0,0.0,0.0,1397,147.0,,,,,,,,
11443.0,0.0,0.0,1398,173.0,,,,,,,,
11441.0,0.0,0.0,1399,175.0,,,,,,,,
11485.0,0.0,0.0,1400,131.0,,,,,,,,
11469.0,0.0,0.0,1401,147.0,,,,,,,,
11450.0,0.0,0.0,1402,166.0,,,,,,,,
11480.0,0.0,0.0,1403,136.0,,,,,,,,
11461.0,0.0,0.0,1404,155.0,,,,,,,,
11461.0,0.0,0.0,1405,155.0,,,,,,,,
11461.0,0.0,0.0,1406,155.0,,,,,,,,
11472.0,0.0,0.0,1407,144.0,,,,,,,,
11457.0,0.0,0.0,1408,159.0,,,,,,,,
11460.0,0.0,0.0,1409,156.0,,,,,,,,
11461.0,0.0,0.0,1410,155.0,,,,,,,,
11464.0,0.0,0.0,1411,152.0,,,,,,,,
11444.0,0.0,0.0,1412,172.0,,,,,,,,
11448.0,0.0,0.0,1413,168.0,,,,,,,,
11463.0,0.0,0.0,1414,153.0,,,,,,,,
11448.0,0.0,0.0,1415,168.0,,,,,,,,
11453.0,0.0,0.0,1416,163.0,,,,,,,,
11469.0,0.0,0.0,1417,147.0,,,,,,,,
11462.0,0.0,0.0,1418,154.0,,,,,,,,
11432.0,0.0,0.0,1419,184.0,,,,,,,,
11480.0,0.0,0.0,1420,136.0,,,,,,,,
11457.0,0.0,0.0,1421,159.0,,,,,,,,
11447.0,0.0,0.0,1422,169.0,,,,,,,,
11458.0,0.0,0.0,1423,158.0,,,,,,,,
11475.0,0.0,0.0,1424,141.0,,,,,,,,
11450.0,0.0,0.0,1425,166.0,,,,,,,,
11470.0,0.0,0.0,1426,146.0,,,,,,,,
11460.0,0.0,0.0,1427,156.0,,,,,,,,
11472.0,0.0,0.0,1428,144.0,,,,,,,,
11463.0,0.0,0.0,1429,153.0,,,,,,,,
11455.0,0.0,0.0,1430,161.0,,,,,,,,
11449.0,0.0,0.0,1431,167.0,,,,,,,,
11461.0,0.0,0.0,1432,155.0,,,,,,,,
11467.0,0.0,0.0,1433,149.0,,,,,,,,
11470.0,0.0,0.0,1434,146.0,,,,,,,,
11425.0,0.0,0.0,1435,191.0,,,,,,,,
11445.0,0.0,0.0,1436,171.0,,,,,,,,
11490.0,0.0,0.0,1437,126.0,,,,,,,,
11479.0,0.0,0.0,1438,137.0,,,,,,,,
11464.0,0.0,0.0,1439,152.0,,,,,,,,
11450.0,0.0,0.0,1440,166.0,,,,,,,,
11448.0,0.0,0.0,1441,168.0,,,,,,,,
11471.0,0.0,0.0,1442,145.0,,,,,,,,
11460.0,0.0,0.0,1443,156.0,,,,,,,,
11452.0,0.0,0.0,1444,164.0,,,,,,,,
11449.0,0.0,0.0,1445,167.0,,,,,,,,
11442.0,0.0,0.0,1446,174.0,,,,,,,,
11453.0,0.0,0.0,1447,163.0,,,,,,,,
11450.0,0.0,0.0,1448,166.0,,,,,,,,
11456.0,0.0,0.0,1449,160.0,,,,,,,,
11451.0,0.0,0.0,1450,165.0,,,,,,,,
11463.0,0.0,0.0,1451,153.0,,,,,,,,
11454.0,0.0,0.0,1452,162.0,,,,,,,,
11463.0,0.0,0.0,1453,153.0,,,,,,,,
11458.0,0.0,0.0,1454,158.0,,,,,,,,
11466.0,0.0,0.0,1455,150.0,,,,,,,,
11479.0,0.0,0.0,1456,137.0,,,,,,,,
11460.0,0.0,0.0,1457,156.0,,,,,,,,
11468.0,0.0,0.0,1458,148.0,,,,,,,,
11450.0,0.0,0.0,1459,166.0,,,,,,,,
11474.0,0.0,0.0,1460,142.0,,,,,,,,
11451.0,0.0,0.0,1461,165.0,,,,,,,,
11468.0,0.0,0.0,1462,148.0,,,,,,,,
11436.0,0.0,0.0,1463,180.0,,,,,,,,
11441.0,0.0,0.0,1464,175.0,,,,,,,,
11460.0,0.0,0.0,1465,156.0,,,,,,,,
11463.0,0.0,0.0,1466,153.0,,,,,,,,
11455.0,0.0,0.0,1467,161.0,,,,,,,,
11465.0,0.0,0.0,1468,151.0,,,,,,,,
11461.0,0.0,0.0,1469,155.0,,,,,,,,
11459.0,0.0,0.0,1470,157.0,,,,,,,,
11462.0,0.0,0.0,1471,154.0,,,,,,,,
11459.0,0.0,0.0,1472,157.0,,,,,,,,
11475.0,0.0,0.0,1473,141.0,,,,,,,,
11480.0,0.0,0.0,1474,136.0,,,,,,,,
11493.0,0.0,0.0,1475,123.0,,,,,,,,
11455.0,0.0,0.0,1476,161.0,,,,,,,,
11457.0,0.0,0.0,1477,159.0,,,,,,,,
11462.0,0.0,0.0,1478,154.0,,,,,,,,
11450.0,0.0,0.0,1479,166.0,,,,,,,,
11476.0,0.0,0.0,1480,140.0,,,,,,,,
11468.0,0.0,0.0,1481,148.0,,,,,,,,
11446.0,0.0,0.0,1482,170.0,,,,,,,,
11470.0,0.0,0.0,1483,146.0,,,,,,,,
11456.0,0.0,0.0,1484,160.0,,,,,,,,
11457.0,0.0,0.0,1485,159.0,,,,,,,,
11453.0,0.0,0.0,1486,163.0,,,,,,,,
11456.0,0.0,0.0,1487,160.0,,,,,,,,
11445.0,0.0,0.0,1488,171.0,,,,,,,,
11450.0,0.0,0.0,1489,166.0,,,,,,,,
11476.0,0.0,0.0,1490,140.0,,,,,,,,
11476.0,0.0,0.0,1491,140.0,,,,,,,,
11483.0,0.0,0.0,1492,133.0,,,,,,,,
11462.0,0.0,0.0,1493,154.0,,,,,,,,
11442.0,0.0,0.0,1494,174.0,,,,,,,,
11456.0,0.0,0.0,1495,160.0,,,,,,,,
11464.0,0.0,0.0,1496,152.0,,,,,,,,
